Minutenmittelwerte Messe M1 WRE1
Datum Uhrzeit;DC-Leistung;Wirkleistung;Scheinleistung;Blindleistung;Maximale Kühlkörpertemperatur;Maximale Drosselablufttemperatur;Tagesenergie;Monatsenergie;Jahresenergie;Gesamtenergie;Einstrahlung global;Einstrahlung M1;Einstrahlung M2;Einstrahlung M3;Temperatur global;Temperatur M1;Temperatur M2;Temperatur M3;Temperatur M4;Temperatur M5;Temperatur M6;Temperatur Umgebung;WR1 R-Iso;WR1 R-Iso Nacht;WR1 R-Iso Nacht DC1;WR1 R-Iso Nacht DC2;WR1 R-Iso Nacht DC3;WR1 R-Iso Nacht DC4;WR1 DC-Strom;WR1 DC-Strom String1;WR1  DC-Strom String2;WR1 DC-Strom String3;WR1 DC-Strom String4;WR1 DC-Strom in % String1;WR1 DC-Strom in % String2;WR1 DC-Strom in % String3;WR1 DC-Strom in % String4;WR1 DC-Spannung;WR1 DC-Spannung Feld;WR1 DC-Leistung;WR1 DC-Leistung String1;WR1  DC-Leistung String2;WR1 DC-Leistung String3;WR1 DC-Leistung String4;WR1 AC-Strom L1;WR1 AC-Strom L2;WR1 AC-Strom L3;WR1 AC-Spannung L1;WR1 AC-Spannung L2;WR1 AC-Spannung L3;WR1 AC-Wirkleistung;WR1 AC-Scheinleistung;WR1 AC-Blindleistung;WR1 Frequenz;WR1 Kühlkörpertemperatur;WR1 Drosselablufttemperatur;WR1 Tagesenergie;WR1 Monatsenergie;WR1 Jahresenergie;WR1 Gesamtenergie;WR1 Wirkungsgrad in % String1;WR1 Wirkungsgrad in % String2;WR1 Wirkungsgrad in % String3;WR1 Wirkungsgrad in % String4;WR2 R-Iso;WR2 R-Iso Nacht;WR2 R-Iso Nacht DC1;WR2 R-Iso Nacht DC2;WR2 R-Iso Nacht DC3;WR2 R-Iso Nacht DC4;WR2 DC-Strom;WR2 DC-Strom String1;WR2  DC-Strom String2;WR2 DC-Strom String3;WR2 DC-Strom String4;WR2 DC-Strom in % String1;WR2 DC-Strom in % String2;WR2 DC-Strom in % String3;WR2 DC-Strom in % String4;WR2 DC-Spannung;WR2 DC-Spannung Feld;WR2 DC-Leistung;WR2 DC-Leistung String1;WR2  DC-Leistung String2;WR2 DC-Leistung String3;WR2 DC-Leistung String4;WR2 AC-Strom L1;WR2 AC-Strom L2;WR2 AC-Strom L3;WR2 AC-Spannung L1;WR2 AC-Spannung L2;WR2 AC-Spannung L3;WR2 AC-Wirkleistung;WR2 AC-Scheinleistung;WR2 AC-Blindleistung;WR2 Frequenz;WR2 Kühlkörpertemperatur;WR2 Drosselablufttemperatur;WR2 Tagesenergie;WR2 Monatsenergie;WR2 Jahresenergie;WR2 Gesamtenergie;WR2 Wirkungsgrad in % String1;WR2 Wirkungsgrad in % String2;WR2 Wirkungsgrad in % String3;WR2 Wirkungsgrad in % String4;WR3 R-Iso;WR3 R-Iso Nacht;WR3 R-Iso Nacht DC1;WR3 R-Iso Nacht DC2;WR3 R-Iso Nacht DC3;WR3 R-Iso Nacht DC4;WR3 DC-Strom;WR3 DC-Strom String1;WR3  DC-Strom String2;WR3 DC-Strom String3;WR3 DC-Strom String4;WR3 DC-Strom in % String1;WR3 DC-Strom in % String2;WR3 DC-Strom in % String3;WR3 DC-Strom in % String4;WR3 DC-Spannung;WR3 DC-Spannung Feld;WR3 DC-Leistung;WR3 DC-Leistung String1;WR3  DC-Leistung String2;WR3 DC-Leistung String3;WR3 DC-Leistung String4;WR3 AC-Strom L1;WR3 AC-Strom L2;WR3 AC-Strom L3;WR3 AC-Spannung L1;WR3 AC-Spannung L2;WR3 AC-Spannung L3;WR3 AC-Wirkleistung;WR3 AC-Scheinleistung;WR3 AC-Blindleistung;WR3 Frequenz;WR3 Kühlkörpertemperatur;WR3 Drosselablufttemperatur;WR3 Tagesenergie;WR3 Monatsenergie;WR3 Jahresenergie;WR3 Gesamtenergie;WR3 Wirkungsgrad in % String1;WR3 Wirkungsgrad in % String2;WR3 Wirkungsgrad in % String3;WR3 Wirkungsgrad in % String4
15.08.2014 19:25:00;43,13;39,36;44,90;-22,15;25,48;34,02;3531,28;51822,00;772399,00;7943076,00;58,85;51,61;49,55;45,16;44,40;13,60;12,90;13,94;14,90;14,20;14,30;14,03;209,00;0,00;0,00;0,00;0,00;0,00;107,17;7,71;9,62;7,92;10,68;4,05;4,75;4,63;4,82;401,75;398,58;43,02;3,17;3,96;3,25;4,42;50,51;80,21;70,98;214,03;216,95;217,77;39,35;44,85;-22,15;49,99;25,48;31,00;1317,10;16061,00;242159,00;2550337,00;10,31;12,06;10,59;13,38;209,00;0,00;0,00;0,00;0,00;0,00;0,25;8,52;9,52;9,56;9,47;4,49;4,69;5,04;4,67;409,78;398,58;0,10;3,33;3,72;3,75;3,71;0,00;0,00;4,18;215,92;217,97;218,78;0,00;0,00;0,00;49,98;29,00;25,00;1122,40;18917,00;290264,00;2840456,00;10,83;11,33;12,15;11,28;209,00;0,00;0,00;0,00;0,00;0,00;0,23;7,97;9,01;9,70;9,52;4,19;4,45;5,11;4,70;397,32;398,58;0,09;3,11;3,53;3,80;3,72;0,00;0,00;0,00;215,98;216,43;217,13;0,00;0,00;0,00;49,98;31,00;34,02;1091,70;16844,00;239976,00;2552283,00;10,13;10,73;12,33;11,34
15.08.2014 19:26:00;46,76;43,06;48,17;-22,55;25,55;34,00;3531,95;51822,00;772399,00;7943076,00;87,27;56,22;51,31;45,07;44,40;13,60;12,90;13,85;14,90;14,20;14,28;14,07;207,40;0,00;0,00;0,00;0,00;0,00;115,99;8,42;10,47;8,56;11,60;4,43;5,17;5,01;5,23;404,73;400,97;46,93;3,48;4,33;3,54;4,80;55,71;86,02;72,93;214,02;216,98;217,93;43,06;48,09;-22,55;49,98;25,55;31,00;1317,78;16061,00;242159,00;2550337,00;10,83;12,62;11,02;13,96;207,40;0,00;0,00;0,00;0,00;0,00;0,09;9,27;10,36;10,27;10,27;4,88;5,11;5,41;5,06;412,95;400,97;0,04;3,65;4,07;4,04;4,03;0,00;0,00;4,40;215,98;218,12;218,77;0,00;0,00;0,00;49,98;29,00;25,03;1122,40;18917,00;290264,00;2840456,00;11,33;11,87;12,55;11,74;207,40;0,00;0,00;0,00;0,00;0,00;0,11;8,64;9,76;10,29;10,15;4,54;4,81;5,41;5,00;400,30;400,97;0,04;3,39;3,85;4,06;4,00;0,00;0,00;0,00;216,03;216,53;217,08;0,00;0,00;0,00;49,98;31,00;34,00;1091,70;16844,00;239976,00;2552283,00;10,55;11,17;12,56;11,61
15.08.2014 19:27:00;46,53;42,66;47,85;-22,61;25,42;34,00;3532,67;51822,00;772399,00;7943076,00;82,09;55,46;51,24;45,46;44,40;13,60;12,90;13,91;14,90;14,20;14,02;14,10;207,00;0,00;0,00;0,00;0,00;0,00;113,17;8,06;10,19;8,25;11,31;4,24;5,02;4,83;5,10;408,80;405,41;46,26;3,35;4,24;3,43;4,71;54,66;85,75;71,43;214,00;217,00;217,92;42,66;47,70;-22,61;49,98;25,42;31,00;1318,50;16061,00;242159,00;2550337,00;10,44;12,37;10,69;13,72;207,00;0,00;0,00;0,00;0,00;0,00;0,07;8,95;10,14;10,02;10,10;4,71;5,00;5,28;4,99;417,37;405,41;0,03;3,53;4,02;3,97;4,00;0,00;0,00;4,33;216,00;217,97;218,80;0,00;0,00;0,00;49,97;29,00;25,02;1122,40;18917,00;290264,00;2840456,00;11,03;11,71;12,35;11,67;207,00;0,00;0,00;0,00;0,00;0,00;0,33;8,47;9,68;10,26;10,23;4,45;4,77;5,41;5,04;404,57;405,41;0,13;3,34;3,83;4,06;4,04;0,00;0,00;0,00;216,00;216,43;217,15;0,00;0,00;0,00;49,98;31,00;34,00;1091,70;16844,00;239976,00;2552283,00;10,43;11,17;12,64;11,81
15.08.2014 19:28:00;45,82;42,18;47,57;-23,05;25,38;34,17;3533,36;51822,00;772399,00;7943076,00;76,67;55,05;51,25;45,74;44,40;13,60;12,82;13,87;14,90;14,20;14,00;14,10;208,10;0,00;0,00;0,00;0,00;0,00;112,47;8,34;10,43;8,39;11,44;4,39;5,14;4,91;5,16;406,98;403,61;45,77;3,46;4,33;3,48;4,75;54,09;83,15;72,15;214,00;217,00;217,88;42,18;47,58;-23,05;49,97;25,38;31,00;1319,18;16061,00;242159,00;2550337,00;10,78;12,64;10,85;13,87;208,10;0,00;0,00;0,00;0,00;0,00;0,19;8,97;10,14;9,89;9,96;4,72;5,00;5,21;4,92;415,32;403,61;0,08;3,54;4,01;3,90;3,93;0,00;0,00;4,33;216,00;218,03;218,65;0,00;0,00;0,00;49,98;29,00;25,03;1122,40;18917,00;290264,00;2840456,00;11,03;11,68;12,17;11,49;208,10;0,00;0,00;0,00;0,00;0,00;0,26;8,20;9,39;9,85;9,79;4,31;4,63;5,19;4,83;402,65;403,61;0,11;3,23;3,70;3,89;3,86;0,00;0,00;0,00;216,00;216,33;217,20;0,00;0,00;0,00;49,98;31,00;34,17;1091,70;16844,00;239976,00;2552283,00;10,09;10,83;12,11;11,29
15.08.2014 19:29:00;47,86;44,12;49,34;-22,98;25,22;34,17;3534,07;51822,00;772399,00;7943076,00;90,55;56,91;52,26;46,45;44,40;13,60;12,73;14,00;14,90;14,20;14,00;14,19;209,00;0,00;0,00;0,00;0,00;0,00;117,51;8,33;10,46;8,53;11,65;4,39;5,15;5,00;5,25;407,72;404,41;47,90;3,45;4,34;3,54;4,85;56,73;86,76;73,66;214,00;217,00;217,92;44,12;49,20;-22,98;49,98;25,22;31,00;1319,90;16061,00;242159,00;2550337,00;10,53;12,38;10,78;13,80;209,00;0,00;0,00;0,00;0,00;0,00;0,35;9,29;10,49;10,37;10,47;4,89;5,18;5,46;5,16;416,08;404,41;0,14;3,67;4,15;4,10;4,14;0,00;0,00;4,03;215,95;218,07;218,83;0,00;0,00;0,00;49,98;29,00;25,07;1122,40;18917,00;290264,00;2840456,00;11,18;11,82;12,46;11,80;209,00;0,00;0,00;0,00;0,00;0,00;0,12;8,76;10,03;10,46;10,51;4,62;4,95;5,51;5,18;403,35;404,41;0,05;3,46;3,97;4,14;4,15;0,00;0,00;0,00;216,00;216,50;217,10;0,00;0,00;0,00;49,98;31,00;34,17;1091,70;16844,00;239976,00;2552283,00;10,54;11,31;12,60;11,86
15.08.2014 19:30:00;43,90;39,99;45,46;-22,37;25,12;34,00;3534,76;51822,00;772399,00;7943076,00;57,21;52,37;50,51;46,02;44,40;13,60;12,70;13,88;14,73;14,20;14,00;14,20;208,30;0,00;0,00;0,00;0,00;0,00;108,26;7,76;9,72;7,97;10,82;4,08;4,80;4,66;4,88;403,42;399,69;43,65;3,20;4,01;3,30;4,48;51,63;79,85;71,12;214,00;217,00;218,00;39,99;45,49;-22,37;49,98;25,12;31,00;1320,59;16061,00;242159,00;2550337,00;10,21;11,99;10,49;13,35;208,30;0,00;0,00;0,00;0,00;0,00;0,44;8,62;9,68;9,66;9,64;4,53;4,78;5,09;4,75;411,67;399,69;0,18;3,39;3,80;3,80;3,79;0,00;0,00;4,25;216,00;218,08;218,82;0,00;0,00;0,00;49,98;29,00;25,00;1122,40;18917,00;290264,00;2840456,00;10,77;11,33;12,07;11,28;208,30;0,00;0,00;0,00;0,00;0,00;0,11;8,09;9,18;9,83;9,72;4,25;4,52;5,18;4,79;399,13;399,69;0,05;3,16;3,60;3,86;3,82;0,00;0,00;0,00;216,00;216,55;217,27;0,00;0,00;0,00;49,98;31,00;34,00;1091,70;16844,00;239976,00;2552283,00;10,09;10,76;12,30;11,38
15.08.2014 19:31:00;43,26;39,60;45,12;-22,07;24,20;34,00;3535,42;51822,00;772399,00;7943076,00;55,50;51,90;50,13;45,89;44,40;13,59;12,70;13,80;14,70;14,20;14,00;14,10;207,00;0,00;0,00;0,00;0,00;0,00;106,64;7,62;9,56;7,86;10,65;4,01;4,72;4,60;4,81;404,40;401,22;43,12;3,15;3,96;3,25;4,42;50,79;78,81;71,03;214,02;217,00;217,93;39,60;44,88;-22,07;49,97;25,03;31,00;1321,24;16061,00;242159,00;2550337,00;10,11;11,88;10,42;13,24;207,00;0,00;0,00;0,00;0,00;0,00;0,06;8,48;9,53;9,53;9,50;4,46;4,70;5,02;4,69;412,83;401,22;0,02;3,33;3,75;3,75;3,72;0,00;0,00;4,18;216,00;217,93;218,82;0,00;0,00;0,00;49,97;29,00;25,00;1122,40;18917,00;290264,00;2840456,00;10,70;11,25;12,02;11,21;207,00;0,00;0,00;0,00;0,00;0,00;0,07;7,94;9,03;9,69;9,55;4,18;4,45;5,10;4,72;400,10;401,22;0,03;3,11;3,55;3,80;3,77;0,00;0,00;0,00;216,02;216,40;217,13;0,00;0,00;0,00;49,97;31,00;34,00;1091,70;16844,00;239976,00;2552283,00;10,01;10,66;12,21;11,28
15.08.2014 19:32:00;42,55;38,89;44,31;-22,47;24,60;34,00;3536,08;51822,00;772399,00;7943076,00;54,53;50,79;49,23;45,31;44,40;13,48;12,70;13,80;14,70;14,20;14,00;14,10;207,17;0,00;0,00;0,00;0,00;0,00;105,28;7,47;9,41;7,75;10,50;3,92;4,64;4,52;4,73;402,18;398,43;42,33;3,08;3,89;3,20;4,33;49,86;80,09;70,90;214,00;217,00;217,93;38,89;44,28;-22,47;49,97;25,02;31,00;1321,90;16061,00;242159,00;2550337,00;10,05;11,87;10,43;13,24;207,17;0,00;0,00;0,00;0,00;0,00;0,24;8,37;9,41;9,45;9,39;4,41;4,64;4,98;4,63;410,43;398,43;0,10;3,28;3,69;3,70;3,68;0,00;0,00;4,25;216,00;218,03;218,78;0,00;0,00;0,00;49,97;29,00;25,00;1122,40;18917,00;290264,00;2840456,00;10,72;11,27;12,07;11,25;207,17;0,00;0,00;0,00;0,00;0,00;0,10;7,88;8,95;9,61;9,49;4,15;4,41;5,06;4,68;397,83;398,43;0,04;3,08;3,51;3,78;3,71;0,00;0,00;0,00;216,00;216,50;217,20;0,00;0,00;0,00;49,97;31,00;34,00;1091,70;16844,00;239976,00;2552283,00;10,07;10,72;12,29;11,38
15.08.2014 19:33:00;41,47;38,00;43,77;-22,60;24,60;33,63;3536,71;51822,00;772399,00;7943076,00;57,78;49,56;47,98;44,15;44,40;13,40;12,70;13,80;14,70;14,20;14,00;13,94;209,00;0,00;0,00;0,00;0,00;0,00;104,68;7,48;9,43;7,72;10,49;3,93;4,65;4,52;4,73;395,65;392,17;41,40;3,05;3,86;3,15;4,31;48,57;78,79;69,33;214,00;217,00;217,87;38,00;43,80;-22,60;49,97;25,02;31,00;1322,54;16061,00;242159,00;2550337,00;10,26;12,13;10,60;13,50;209,00;0,00;0,00;0,00;0,00;0,00;0,08;8,34;9,37;9,03;9,33;4,39;4,62;4,75;4,60;403,65;392,17;0,03;3,23;3,63;3,49;3,61;0,00;0,00;4,40;215,97;218,05;218,75;0,00;0,00;0,00;49,97;29,00;25,00;1122,40;18917,00;290264,00;2840456,00;10,85;11,42;11,73;11,37;209,00;0,00;0,00;0,00;0,00;0,00;0,07;7,81;8,88;9,54;9,39;4,10;4,38;5,02;4,64;391,23;392,17;0,03;3,01;3,44;3,71;3,65;0,00;0,00;0,00;216,03;216,43;217,17;0,00;0,00;0,00;49,97;31,00;33,63;1091,70;16844,00;239976,00;2552283,00;10,17;10,81;12,40;11,46
15.08.2014 19:34:00;43,35;39,64;45,32;-22,51;24,58;33,28;3537,36;51822,00;772399,00;7943076,00;92,54;50,51;47,38;43,02;44,40;13,40;12,70;13,80;14,70;14,20;14,00;14,03;209,00;0,00;0,00;0,00;0,00;0,00;106,97;7,60;9,61;7,84;10,69;4,00;4,74;4,59;4,83;405,00;401,78;43,34;3,14;3,98;3,24;4,43;50,80;79,50;70,60;214,03;217,00;217,90;39,64;45,17;-22,51;49,98;25,00;31,00;1323,18;16061,00;242159,00;2550337,00;10,59;12,54;10,93;13,97;209,00;0,00;0,00;0,00;0,00;0,00;0,22;8,49;9,58;9,54;9,53;4,47;4,72;5,02;4,71;413,27;401,78;0,09;3,34;3,78;3,76;3,77;0,00;0,00;4,18;216,00;218,07;218,82;0,00;0,00;0,00;49,98;29,00;25,00;1122,40;18917,00;290264,00;2840456,00;11,25;11,90;12,64;11,83;209,00;0,00;0,00;0,00;0,00;0,00;0,25;7,96;9,08;9,62;9,51;4,19;4,48;5,07;4,70;400,75;401,78;0,10;3,14;3,57;3,78;3,75;0,00;0,00;0,00;216,03;216,52;217,20;0,00;0,00;0,00;49,98;31,00;33,28;1091,70;16844,00;239976,00;2552283,00;10,54;11,27;12,76;11,81
15.08.2014 19:35:00;42,12;38,42;44,33;-22,55;24,58;33,28;3538,01;51822,00;772399,00;7943076,00;99,12;48,65;45,70;41,33;44,40;13,40;12,70;13,80;14,70;14,20;14,00;14,19;201,20;0,00;0,00;0,00;0,00;0,00;103,48;7,22;9,19;7,54;10,27;3,79;4,54;4,41;4,63;405,23;402,02;41,93;2,99;3,81;3,11;4,26;49,39;79,49;69,52;214,05;217,00;217,92;38,42;44,17;-22,55;49,98;25,00;31,00;1323,84;16061,00;242159,00;2550337,00;10,46;12,48;10,91;13,93;201,20;0,00;0,00;0,00;0,00;0,00;0,06;8,19;9,25;9,32;9,28;4,31;4,57;4,90;4,58;413,52;402,02;0,03;3,22;3,64;3,67;3,65;0,00;0,00;4,11;216,02;218,13;218,80;0,00;0,00;0,00;49,98;29,00;25,00;1122,40;18917,00;290264,00;2840456,00;11,28;11,94;12,83;11,96;201,20;0,00;0,00;0,00;0,00;0,00;0,09;7,79;8,90;9,53;9,41;4,09;4,39;5,02;4,65;400,78;402,02;0,04;3,06;3,50;3,75;3,71;0,00;0,00;0,00;216,05;216,57;217,22;0,00;0,00;0,00;49,98;31,00;33,28;1091,70;16844,00;239976,00;2552283,00;10,71;11,48;13,11;12,14
15.08.2014 19:36:00;39,05;35,61;41,80;-22,49;25,00;33,97;3538,62;51822,00;772399,00;7943076,00;87,10;45,37;43,19;39,21;44,40;13,40;12,70;13,80;14,70;14,20;14,00;14,30;200,00;0,00;0,00;0,00;0,00;0,00;96,53;6,55;8,41;6,98;9,49;3,44;4,14;4,08;4,27;404,88;401,00;39,06;2,71;3,48;2,88;3,92;45,42;74,31;67,38;214,00;217,00;217,88;35,61;41,69;-22,49;49,98;25,00;31,00;1324,45;16061,00;242159,00;2550337,00;10,05;12,08;10,71;13,64;200,00;0,00;0,00;0,00;0,00;0,00;0,12;7,62;8,60;8,79;8,67;4,01;4,24;4,62;4,28;413,13;401,00;0,05;2,99;3,38;3,46;3,41;0,00;0,00;4,33;215,98;217,97;218,80;0,00;0,00;0,00;49,98;29,00;25,00;1122,40;18917,00;290264,00;2840456,00;11,13;11,76;12,84;11,87;200,00;0,00;0,00;0,00;0,00;0,00;0,09;7,31;8,35;9,09;8,92;3,84;4,12;4,78;4,40;400,38;401,00;0,03;2,87;3,28;3,57;3,51;0,00;0,00;0,00;216,00;216,42;217,08;0,00;0,00;0,00;49,98;31,00;33,97;1091,70;16844,00;239976,00;2552283,00;10,67;11,42;13,27;12,20
15.08.2014 19:37:00;34,04;30,71;37,71;-22,43;25,00;33,83;3539,16;51822,00;772399,00;7943076,00;50,03;41,20;39,89;36,78;44,40;13,40;12,70;13,80;14,60;14,20;14,00;14,27;201,23;0,00;0,00;0,00;0,00;0,00;86,14;5,81;7,60;6,27;8,55;3,05;3,75;3,65;3,85;394,17;391,16;33,97;2,37;3,12;2,56;3,50;38,89;70,46;61,89;214,00;217,00;218,00;30,71;37,72;-22,43;49,99;25,00;31,00;1324,99;16061,00;242159,00;2550337,00;9,59;11,76;10,36;13,22;201,23;0,00;0,00;0,00;0,00;0,00;0,07;6,79;7,68;7,92;7,72;3,57;3,78;4,17;3,80;402,17;391,16;0,03;2,64;2,97;3,06;2,99;0,00;0,00;4,40;216,00;218,13;218,80;0,00;0,00;0,00;49,98;29,00;25,00;1122,40;18917,00;290264,00;2840456,00;10,62;11,24;12,39;11,32;201,23;0,00;0,00;0,00;0,00;0,00;0,18;6,46;7,37;8,25;7,98;3,38;3,63;4,34;3,93;389,78;391,16;0,07;2,49;2,86;3,20;3,10;0,00;0,00;0,00;216,03;216,68;217,22;0,00;0,00;0,00;49,98;31,00;33,83;1091,70;16844,00;239976,00;2552283,00;10,08;10,80;12,90;11,70
15.08.2014 19:38:00;32,50;29,28;36,28;-22,43;25,00;33,33;3539,67;51822,00;772399,00;7943076,00;47,03;39,63;38,45;35,41;44,40;13,40;12,70;13,67;14,50;14,10;13,88;14,10;202,00;0,00;0,00;0,00;0,00;0,00;82,72;5,65;7,43;6,09;8,31;2,96;3,66;3,56;3,74;391,60;388,33;32,41;2,29;3,03;2,49;3,39;37,68;68,56;60,71;214,00;217,00;217,92;29,28;36,41;-22,43;49,99;25,00;30,95;1325,49;16061,00;242159,00;2550337,00;9,66;11,90;10,41;13,31;202,00;0,00;0,00;0,00;0,00;0,00;0,29;6,54;7,41;7,62;7,40;3,44;3,66;4,01;3,64;399,55;388,33;0,12;2,51;2,86;2,93;2,84;0,00;0,00;4,40;215,97;218,18;218,88;0,00;0,00;0,00;49,99;28,90;25,00;1122,40;18917,00;290264,00;2840456,00;10,58;11,24;12,33;11,22;202,00;0,00;0,00;0,00;0,00;0,00;0,21;6,08;6,98;7,81;7,52;3,20;3,44;4,11;3,71;387,05;388,33;0,08;2,33;2,70;3,01;2,91;0,00;0,00;0,00;216,00;216,57;217,23;0,00;0,00;0,00;49,99;31,00;33,33;1091,70;16844,00;239976,00;2552283,00;9,83;10,58;12,64;11,41
15.08.2014 19:39:00;33,28;30,01;37,14;-22,50;24,58;33,17;3540,15;51822,00;772399,00;7943076,00;65,57;39,48;38,48;34,82;44,40;13,33;12,61;13,50;14,50;14,00;13,80;14,10;198,25;0,00;0,00;0,00;0,00;0,00;83,91;5,83;7,60;6,24;8,48;3,06;3,74;3,64;3,83;395,40;391,78;33,16;2,38;3,10;2,55;3,47;38,09;69,86;61,12;214,02;217,00;218,00;30,01;37,13;-22,50;49,98;25,00;30,98;1325,98;16061,00;242159,00;2550337,00;10,07;12,29;10,77;13,71;198,25;0,00;0,00;0,00;0,00;0,00;0,06;6,68;7,55;7,72;7,50;3,51;3,72;4,07;3,70;403,38;391,78;0,03;2,57;2,94;2,99;2,91;0,00;0,00;4,25;216,00;218,18;218,92;0,00;0,00;0,00;49,98;28,32;25,00;1122,40;18917,00;290264,00;2840456,00;10,92;11,57;12,63;11,51;198,25;0,00;0,00;0,00;0,00;0,00;0,40;6,16;7,07;7,82;7,52;3,23;3,48;4,11;3,71;390,95;391,78;0,15;2,38;2,74;3,03;2,92;0,00;0,00;0,00;216,07;216,47;217,23;0,00;0,00;0,00;49,98;31,00;33,17;1091,70;16844,00;239976,00;2552283,00;10,06;10,83;12,77;11,53
15.08.2014 19:40:00;33,63;30,29;37,27;-22,43;25,00;33,15;3540,66;51822,00;772399,00;7943076,00;79,49;39,47;38,53;34,45;44,40;13,12;12,51;13,50;14,50;14,00;13,80;14,11;193,00;0,00;0,00;0,00;0,00;0,00;84,11;5,76;7,57;6,19;8,46;3,03;3,73;3,61;3,81;399,23;396,23;33,56;2,37;3,10;2,53;3,49;38,73;69,13;61,74;214,70;217,00;218,00;30,29;37,32;-22,43;49,98;25,00;30,97;1326,49;16061,00;242159,00;2550337,00;10,03;12,34;10,77;13,79;193,00;0,00;0,00;0,00;0,00;0,00;0,18;6,65;7,56;4,13;7,54;3,50;3,73;2,16;3,72;407,02;396,23;0,07;2,59;2,95;1,59;2,94;0,00;0,00;4,25;216,22;218,43;219,12;0,00;0,00;0,00;49,98;28,03;25,00;1122,40;18917,00;290264,00;2840456,00;10,98;11,69;6,81;11,67;193,00;0,00;0,00;0,00;0,00;0,00;0,07;6,22;7,14;7,90;7,62;3,26;3,52;4,16;3,75;394,62;396,23;0,03;2,42;2,79;3,09;2,99;0,00;0,00;0,00;216,35;216,80;217,43;0,00;0,00;0,00;49,98;31,00;33,15;1091,70;16844,00;239976,00;2552283,00;10,26;11,04;13,04;11,79
15.08.2014 19:41:00;33,27;29,85;37,11;-22,18;25,00;33,00;3541,17;51822,00;772399,00;7943076,00;79,08;38,78;38,09;33,99;44,40;13,10;12,50;13,50;14,49;14,00;13,80;14,30;193,30;0,00;0,00;0,00;0,00;0,00;83,36;5,68;7,45;6,14;8,36;2,99;3,68;3,59;3,77;397,35;393,81;33,12;2,30;3,07;2,50;3,43;38,06;69,18;60,70;214,10;217,00;217,97;29,85;37,03;-22,18;49,97;25,00;30,98;1327,00;16061,00;242159,00;2550337,00;10,01;12,30;10,81;13,79;193,30;0,00;0,00;0,00;0,00;0,00;0,35;6,61;7,47;6,26;7,48;3,48;3,68;3,30;3,69;405,33;393,81;0,14;2,57;2,89;2,43;2,89;0,00;0,00;4,18;216,02;218,20;218,88;0,00;0,00;0,00;49,97;28,00;25,00;1122,40;18917,00;290264,00;2840456,00;11,03;11,67;10,46;11,70;193,30;0,00;0,00;0,00;0,00;0,00;0,39;6,20;7,12;7,90;7,65;3,26;3,51;4,16;3,77;393,00;393,81;0,15;2,40;2,78;3,10;2,99;0,00;0,00;0,00;216,12;216,57;217,20;0,00;0,00;0,00;49,97;31,00;33,00;1091,70;16844,00;239976,00;2552283,00;10,35;11,14;13,18;11,96
15.08.2014 19:42:00;32,56;29,36;36,54;-22,65;25,00;33,00;3541,68;51822,00;772399,00;7943076,00;80,43;38,26;37,76;33,64;44,40;13,10;12,50;13,50;14,45;14,00;13,80;14,30;195,00;0,00;0,00;0,00;0,00;0,00;81,45;5,53;7,31;5,99;8,20;2,90;3,60;3,50;3,70;399,95;396,93;32,57;2,27;3,00;2,45;3,38;37,84;68,63;60,20;214,30;217,00;218,00;29,36;36,72;-22,65;49,97;25,00;30,73;1327,51;16061,00;242159,00;2550337,00;9,87;12,21;10,68;13,69;195,00;0,00;0,00;0,00;0,00;0,00;0,07;6,44;7,32;7,50;7,33;3,38;3,61;3,95;3,60;407,95;396,93;0,03;2,50;2,85;2,91;2,86;0,00;0,00;4,03;216,03;218,27;218,97;0,00;0,00;0,00;49,97;28,00;25,00;1122,40;18917,00;290264,00;2840456,00;10,89;11,63;12,71;11,62;195,00;0,00;0,00;0,00;0,00;0,00;0,05;5,99;6,92;7,71;7,42;3,15;3,40;4,06;3,66;395,55;396,93;0,02;2,31;2,70;3,00;2,90;0,00;0,00;0,00;216,17;216,60;217,27;0,00;0,00;0,00;49,97;31,00;33,00;1091,70;16844,00;239976,00;2552283,00;10,14;10,98;13,04;11,78
15.08.2014 19:43:00;31,84;28,48;36,33;-22,86;24,17;33,47;3542,16;51822,00;772399,00;7943076,00;77,54;37,44;37,03;32,90;44,40;13,10;12,50;13,50;14,30;14,00;13,63;14,30;195,00;0,00;0,00;0,00;0,00;0,00;79,48;5,35;7,11;5,83;7,98;2,81;3,50;3,41;3,59;400,55;397,26;31,83;2,20;2,92;2,40;3,29;36,90;67,52;59,16;214,17;217,00;218,00;28,48;36,40;-22,86;49,97;25,00;30,35;1327,98;16061,00;242159,00;2550337,00;9,76;12,15;10,62;13,64;195,00;0,00;0,00;0,00;0,00;0,00;0,08;6,27;7,14;7,35;7,15;3,29;3,51;3,86;3,52;408,58;397,26;0,03;2,43;2,79;2,87;2,80;0,00;0,00;4,40;216,00;218,18;218,97;0,00;0,00;0,00;49,97;28,00;25,00;1122,40;18917,00;290264,00;2840456,00;10,86;11,58;12,72;11,61;195,00;0,00;0,00;0,00;0,00;0,00;0,17;5,85;6,76;7,57;7,29;3,07;3,32;3,98;3,59;396,12;397,26;0,07;2,29;2,62;2,96;2,83;0,00;0,00;0,00;216,08;216,63;217,25;0,00;0,00;0,00;49,98;31,00;33,47;1091,70;16844,00;239976,00;2552283,00;10,13;10,97;13,10;11,83
